home_team,away_team,home_score,away_score,home_rating_before,away_rating_before,home_rating_after,away_rating_after,home_change,away_change
Skjern Håndbold,Aalborg Håndbold,36,29,1592.1279456089321,1737.7044671751985,1600.4536311712454,1729.3787816128852,8.325685562313273,-8.325685562313273
GOG,Fredericia Håndboldklub,34,29,2645.279055047062,1432.1940770366134,2645.279055047062,1432.1940770366134,0.0,0.0
Bjerringbro-Silkeborg,Aalborg Håndbold,30,31,1644.7114617223476,1729.3787816128852,1638.0138726965085,1736.0763706387243,-6.69758902583897,6.697589025838971
GOG,KIF Kolding,32,27,2653.7895198201236,1373.0326863954979,2653.7895198201236,1373.0326863954979,0.0,0.0
TMS Ringsted,KIF Kolding,34,34,1313.7641273185573,1373.0326863954979,1313.63983911105,1373.1569746030052,-0.12428820750739766,0.12428820750739766
TTH Holstebro,SønderjyskE Herrer,27,27,1548.92575271913,1489.6780406879254,1546.8103911570058,1491.7934022500497,-2.1153615621242383,2.1153615621242383
Fredericia Håndboldklub,TTH Holstebro,38,32,1432.1940770366134,1546.8103911570058,1439.999631113836,1539.0048370797833,7.805554077222592,-7.805554077222592
Aalborg Håndbold,Lemvig-Thyborøn Håndbold,32,23,1736.0763706387243,1330.9236549993739,1736.0763706387243,1330.9236549993739,0.0,0.0
Ribe-Esbjerg HH,Nordsjælland Håndbold,25,32,1450.0764372184344,1296.3134886836149,1439.3732196830495,1307.0167062189998,-10.703217535384969,10.703217535384969
Skive fH,KIF Kolding,28,28,1341.1027990194812,1373.1569746030052,1340.5213091692845,1373.738464453202,-0.5814898501967964,0.5814898501967964
Skjern Håndbold,Skanderborg Aarhus Håndbold,31,33,1600.4536311712454,1496.431649596005,1590.5860618807815,1506.299218886469,-9.86756929046404,9.86756929046404
TTH Holstebro,TMS Ringsted,35,31,1539.0048370797833,1313.63983911105,1541.0987051139086,1311.5459710769246,2.093868034125279,-2.093868034125279
GOG,Skjern Håndbold,30,29,2665.448636598178,1617.8100425539963,2665.448636598178,1617.8100425539963,0.0,0.0
Mors-Thy Håndbold,Aalborg Håndbold,32,36,1442.4772297293316,1736.0763706387243,1439.2896952966094,1739.2639050714465,-3.187534432722204,3.187534432722205
Ribe-Esbjerg HH,Skive fH,26,23,1439.3732196830495,1340.5213091692845,1443.5925075864182,1336.3020212659158,4.219287903368748,-4.219287903368748
KIF Kolding,TMS Ringsted,29,26,1373.738464453202,1311.5459710769246,1378.5736305644805,1306.710804965646,4.835166111278541,-4.835166111278541
Skive fH,Ribe-Esbjerg HH,28,29,1336.3020212659158,1443.5925075864182,1329.9845014361001,1449.9100274162338,-6.31751982981556,6.317519829815559
TTH Holstebro,Aalborg Håndbold,27,34,1541.0987051139086,1739.2639050714465,1536.3078804731954,1744.0547297121598,-4.790824640713364,4.790824640713364
Lemvig-Thyborøn Håndbold,GOG,26,31,1346.511912432349,2674.6156506772713,1346.511912432349,2674.6156506772713,0.0,0.0
TMS Ringsted,Skive fH,23,25,1306.710804965646,1329.9845014361001,1298.9818030663496,1337.7135033353966,-7.729001899296372,7.729001899296372
SønderjyskE Herrer,KIF Kolding,37,33,1491.7934022500497,1378.5736305644805,1495.771310085732,1374.5957227287981,3.977907835682438,-3.977907835682438
TTH Holstebro,Lemvig-Thyborøn Håndbold,32,37,1536.3078804731954,1346.511912432349,1524.9993082101091,1357.8204846954352,-11.30857226308622,11.30857226308622
GOG,Skjern Håndbold,34,29,2680.323768205722,1627.625472112137,2680.323768205722,1627.625472112137,0.0,0.0
Lemvig-Thyborøn Håndbold,Fredericia Håndboldklub,34,27,1357.8204846954352,1439.999631113836,1365.0810943552644,1432.7390214540067,7.260609659829131,-7.260609659829131
Skanderborg Aarhus Håndbold,Nordsjælland Håndbold,31,29,1506.299218886469,1307.0167062189998,1508.8312726736553,1304.4846524318134,2.53205378718652,-2.53205378718652
Skjern Håndbold,GOG,24,29,1650.2220627903134,2688.4653819809587,1650.2220627903134,2688.4653819809587,0.0,0.0
Mors-Thy Håndbold,Ribe-Esbjerg HH,30,24,1439.2896952966094,1449.9100274162338,1445.3481168762191,1443.851605836624,6.05842157960969,-6.05842157960969
SønderjyskE Herrer,Skjern Håndbold,24,26,1495.771310085732,1650.2220627903134,1490.246082731169,1655.7472901448764,-5.525227354563033,5.525227354563033
Skanderborg Aarhus Håndbold,Lemvig-Thyborøn Håndbold,27,29,1508.8312726736553,1365.0810943552644,1498.2962696779064,1375.6160973510134,-10.535002995748968,10.535002995748968
TTH Holstebro,Skive fH,41,29,1524.9993082101091,1337.7135033353966,1527.732906688214,1334.9799048572918,2.73359847810483,-2.73359847810483
Fredericia Håndboldklub,Lemvig-Thyborøn Håndbold,36,31,1432.7390214540067,1375.6160973510134,1437.6593563290764,1370.6957624759436,4.920334875069713,-4.920334875069713
Nordsjælland Håndbold,Skanderborg Aarhus Håndbold,29,31,1304.4846524318134,1498.2962696779064,1299.6206876015478,1503.160234508172,-4.863964830265639,4.863964830265639
TTH Holstebro,Bjerringbro-Silkeborg,28,29,1527.732906688214,1638.0138726965085,1521.4656269171533,1644.2811524675692,-6.26727977106065,6.26727977106065
Aalborg Håndbold,Mors-Thy Håndbold,37,32,1744.0547297121598,1445.3481168762191,1744.0547297121598,1445.3481168762191,0.0,0.0
KIF Kolding,Aalborg Håndbold,30,31,1374.5957227287981,1744.0547297121598,1372.6826340461187,1745.9678183948392,-1.913088682679526,1.913088682679526
Nordsjælland Håndbold,Bjerringbro-Silkeborg,30,26,1299.6206876015478,1644.2811524675692,1311.290983411297,1632.61085665782,11.670295809749158,-11.670295809749158
Fredericia Håndboldklub,Aalborg Håndbold,23,27,1437.6593563290764,1745.9678183948392,1434.7189384917813,1748.9082362321344,-2.940417837295186,2.940417837295186
KIF Kolding,TTH Holstebro,35,35,1372.6826340461187,1521.4656269171533,1374.062188326352,1520.0860726369199,1.379554280233381,-1.379554280233381
Lemvig-Thyborøn Håndbold,Nordsjælland Håndbold,31,33,1370.6957624759436,1311.290983411297,1361.5777621876575,1320.4089836995831,-9.118000288286064,9.118000288286064
Ribe-Esbjerg HH,Skanderborg Aarhus Håndbold,27,32,1443.851605836624,1503.160234508172,1436.727990798306,1510.2838495464898,-7.123615038317996,7.123615038317996
Fredericia Håndboldklub,Bjerringbro-Silkeborg,28,26,1434.7189384917813,1632.61085665782,1443.9235227169706,1623.4062724326307,9.20458422518945,-9.20458422518945
Mors-Thy Håndbold,TTH Holstebro,24,30,1445.3481168762191,1520.0860726369199,1438.4837145329989,1526.9504749801401,-6.864402343220228,6.864402343220228
TMS Ringsted,Skjern Håndbold,25,28,1298.9818030663496,1655.7472901448764,1296.8554632492687,1657.8736299619572,-2.1263398170807504,2.1263398170807513
KIF Kolding,SønderjyskE Herrer,29,23,1374.062188326352,1490.246082731169,1381.894077752353,1482.414193305168,7.8318894260009255,-7.8318894260009255
SønderjyskE Herrer,KIF Kolding,29,28,1482.414193305168,1381.894077752353,1486.6054553638808,1377.7028156936403,4.191262058712708,-4.191262058712708
Ribe-Esbjerg HH,Skjern Håndbold,29,33,1436.727990798306,1657.8736299619572,1432.3232375362554,1662.278383224008,-4.4047532620506615,4.4047532620506615
TMS Ringsted,SønderjyskE Herrer,28,20,1296.8554632492687,1486.6054553638808,1305.9232631167943,1477.5376554963552,9.067799867525482,-9.067799867525482
Bjerringbro-Silkeborg,GOG,34,20,1647.4115407380773,2694.1562538861676,1661.4115407380773,2680.1562538861676,14.0,-14.0
Mors-Thy Håndbold,Skjern Håndbold,30,29,1438.4837145329989,1662.278383224008,1448.1234649670077,1652.638632789999,9.63975043400895,-9.63975043400895
GOG,Aalborg Håndbold,25,25,2687.216683160355,1767.1826893868924,2680.216683160355,1774.1826893868924,-7.0,7.0
Skjern Håndbold,Bjerringbro-Silkeborg,28,30,1652.638632789999,1661.4115407380773,1644.6660176435269,1669.3841558845495,-7.972615146472286,7.972615146472286
Bjerringbro-Silkeborg,Mors-Thy Håndbold,27,26,1669.3841558845495,1448.1234649670077,1671.5469762771347,1445.9606445744225,2.162820392585299,-2.162820392585299
KIF Kolding,Lemvig-Thyborøn Håndbold,32,30,1377.7028156936403,1361.5777621876575,1383.3119147947398,1355.968663086558,5.609099101099488,-5.609099101099488
Nordsjælland Håndbold,Skive fH,27,29,1320.4089836995831,1334.9799048572918,1312.5337751750326,1342.8551133818423,-7.875208524550495,7.875208524550495
Skanderborg Aarhus Håndbold,KIF Kolding,34,22,1510.2838495464898,1383.3119147947398,1514.0307210426604,1379.5650432985692,3.746871496170598,-3.746871496170598
Skive fH,Fredericia Håndboldklub,27,32,1342.8551133818423,1443.9235227169706,1336.4330626586725,1450.3455734401405,-6.422050723169845,6.422050723169846
Skjern Håndbold,Nordsjælland Håndbold,25,22,1644.6660176435269,1312.5337751750326,1644.6660176435269,1312.5337751750326,0.0,0.0
TTH Holstebro,GOG,28,37,1537.5838106668728,2685.405579724505,1537.5838106668728,2685.405579724505,0.0,0.0
Nordsjælland Håndbold,GOG,24,33,1324.0284895384896,2692.5513365763118,1324.0284895384896,2692.5513365763118,0.0,0.0
Skjern Håndbold,Mors-Thy Håndbold,25,22,1644.6660176435269,1445.9606445744225,1647.207767375966,1443.4188948419835,2.5417497324390474,-2.5417497324390474
Fredericia Håndboldklub,Aalborg Håndbold,23,29,1450.3455734401405,1774.1826893868924,1447.6660369880458,1776.8622258389871,-2.6795364520945677,2.6795364520945677
GOG,Skive fH,45,31,2701.564460324211,1347.512517564646,2701.564460324211,1347.512517564646,0.0,0.0
Nordsjælland Håndbold,Lemvig-Thyborøn Håndbold,29,24,1324.0284895384896,1355.968663086558,1330.445084454097,1349.5520681709506,6.416594915607551,-6.416594915607551
TMS Ringsted,Skanderborg Aarhus Håndbold,27,28,1305.9232631167943,1514.0307210426604,1301.2994684099488,1518.654515749506,-4.62379470684545,4.623794706845451
Mors-Thy Håndbold,Lemvig-Thyborøn Håndbold,24,27,1443.4188948419835,1349.5520681709506,1433.72193215391,1359.249030859024,-9.696962688073352,9.696962688073352
Aalborg Håndbold,Skjern Håndbold,38,36,1776.8622258389871,1647.207767375966,1780.5640309368084,1643.5059622781446,3.7018050978212425,-3.7018050978212425
KIF Kolding,TTH Holstebro,29,28,1379.5650432985692,1537.5838106668728,1388.0997585903567,1529.0490953750852,8.5347152917875,-8.5347152917875
Lemvig-Thyborøn Håndbold,Skive fH,31,34,1359.249030859024,1347.512517564646,1350.9318574356785,1355.8296909879916,-8.317173423345551,8.317173423345551
Nordsjælland Håndbold,Mors-Thy Håndbold,28,27,1330.445084454097,1433.72193215391,1338.0601354954538,1426.1068811125533,7.615051041356859,-7.615051041356859
Skanderborg Aarhus Håndbold,Bjerringbro-Silkeborg,26,20,1518.654515749506,1671.5469762771347,1527.10310908637,1663.0983829402705,8.448593336864164,-8.448593336864164
SønderjyskE Herrer,Ribe-Esbjerg HH,31,27,1477.5376554963552,1432.3232375362554,1482.6580532746254,1427.2028397579852,5.120397778270323,-5.120397778270323
TMS Ringsted,GOG,34,35,1307.3773552300097,2710.8019304854606,1307.3773552300097,2710.8019304854606,0.0,0.0
Aalborg Håndbold,TMS Ringsted,38,30,1780.5640309368084,1307.3773552300097,1780.5640309368084,1307.3773552300097,0.0,0.0
KIF Kolding,Nordsjælland Håndbold,32,30,1388.0997585903567,1338.0601354954538,1393.1390929223624,1333.0208011634481,5.039334332005629,-5.039334332005629
Nordsjælland Håndbold,Lemvig-Thyborøn Håndbold,30,28,1333.0208011634481,1350.9318574356785,1339.2017069088215,1344.750951690305,6.18090574537347,-6.18090574537347
SønderjyskE Herrer,TTH Holstebro,35,33,1482.6580532746254,1529.0490953750852,1489.3174227819131,1522.3897258677976,6.659369507287725,-6.659369507287725
Aalborg Håndbold,GOG,33,37,1785.7472740371122,2718.5650579838184,1785.7472740371122,2718.5650579838184,0.0,0.0
Skjern Håndbold,Fredericia HK,25,28,1643.5059622781446,1350.0,1629.5059622781446,1364.0,-14.0,14.0
Aalborg Håndbold,Lemvig-Thyborøn Håndbold,37,24,1785.7472740371122,1344.750951690305,1785.7472740371122,1344.750951690305,0.0,0.0
Fredericia Håndboldklub,Skjern Håndbold,25,25,1447.6660369880458,1629.5059622781446,1449.6009477329194,1627.571051533271,1.9349107448736593,-1.9349107448736593
Bjerringbro-Silkeborg,TTH Holstebro,26,29,1663.0983829402705,1522.3897258677976,1652.614477501453,1532.8736313066152,-10.483905438817546,10.483905438817546
Aalborg Håndbold,Skjern Håndbold,32,24,1785.7472740371122,1627.571051533271,1788.9699134990476,1624.3484120713356,3.2226394619354677,-3.2226394619354677
Ribe-Esbjerg HH,Skanderborg Aarhus Håndbold,29,28,1427.2028397579852,1527.10310908637,1434.761164282702,1519.5447845616532,7.5583245247168644,-7.5583245247168644
SønderjyskE Herrer,GOG,42,37,1506.1009284189224,2731.3014177268237,1520.1009284189224,2717.3014177268237,14.0,-14.0
GOG,TTH Holstebro,33,25,2725.6728613805562,1541.758765249635,2725.6728613805562,1541.758765249635,0.0,0.0
HC Midtjylland,Aalborg Håndbold,24,28,1274.9895165871305,1788.9699134990476,1274.9895165871305,1788.9699134990476,0.0,0.0
Lemvig-Thyborøn Håndbold,Nordsjælland Håndbold,28,27,1344.750951690305,1339.2017069088215,1350.5377243779762,1333.4149342211504,5.786772687671075,-5.786772687671075
Mors-Thy Håndbold,Skanderborg Aarhus Håndbold,31,33,1426.1068811125533,1519.5447845616532,1419.5566378904982,1526.0950277837082,-6.550243222055123,6.550243222055123
Skjern Håndbold,KIF Kolding,38,25,1624.3484120713356,1393.1390929223624,1626.3440955096328,1391.1434094840652,1.9956834382972497,-1.9956834382972497
HC Midtjylland,GOG,29,33,1303.840916730462,2737.160110302261,1303.840916730462,2737.160110302261,0.0,0.0
SønderjyskE Herrer,Bjerringbro-Silkeborg,23,24,1520.1009284189224,1652.614477501453,1514.207156043509,1658.5082498768663,-5.893772375413488,5.893772375413487
TTH Holstebro,Skanderborg Aarhus Håndbold,28,27,1541.758765249635,1526.0950277837082,1547.3756144602073,1520.478178573136,5.616849210572431,-5.616849210572431
Aalborg Håndbold,Ribe-Esbjerg HH,29,28,1788.9699134990476,1434.761164282702,1788.9699134990476,1434.761164282702,0.0,0.0
Bjerringbro-Silkeborg,Skjern Håndbold,32,25,1658.5082498768663,1626.3440955096328,1663.8478920834968,1621.0044533030023,5.339642206630476,-5.339642206630476
Fredericia Håndboldklub,KIF Kolding,28,25,1449.6009477329194,1391.1434094840652,1454.4988610903386,1386.245496126646,4.897913357419249,-4.897913357419249
GOG,Lemvig-Thyborøn Håndbold,33,28,2741.9019792680615,1359.6943953579653,2741.9019792680615,1359.6943953579653,0.0,0.0
HC Midtjylland,Skanderborg Aarhus Håndbold,30,32,1303.840916730462,1520.478178573136,1299.3604227294188,1524.958672574179,-4.480494001043078,4.480494001043078
SønderjyskE Herrer,Nordsjælland Håndbold,28,25,1514.207156043509,1333.4149342211504,1517.0498467168934,1330.572243547766,2.842690673384374,-2.842690673384374
Fredericia Håndboldklub,GOG,34,35,1470.1509303072762,2751.757109178693,1470.1509303072762,2751.757109178693,0.0,0.0
KIF Kolding,Skjern Håndbold,24,24,1386.245496126646,1621.0044533030023,1389.0694466072089,1618.1805028224394,2.8239504805627846,-2.8239504805627837
KIF Kolding,Mors-Thy Håndbold,26,25,1389.0694466072089,1419.5566378904982,1395.461631420768,1413.164453076939,6.39218481355926,-6.39218481355926
Ribe-Esbjerg HH,Nordsjælland Håndbold,35,23,1434.761164282702,1330.572243547766,1438.8907904143553,1326.4426174161129,4.1296261316530725,-4.1296261316530725
TTH Holstebro,Mors-Thy Håndbold,37,31,1547.3756144602073,1413.164453076939,1551.0008669489685,1409.539200588178,3.6252524887610926,-3.6252524887610926
SønderjyskE Herrer,TTH Holstebro,33,30,1517.0498467168934,1551.0008669489685,1523.5002238567922,1544.5504898090696,6.450377139898861,-6.450377139898861
Lemvig-Thyborøn Håndbold,GOG,25,34,1372.3246387738584,2759.912922373406,1372.3246387738584,2759.912922373406,0.0,0.0
Ribe-Esbjerg HH,Aalborg Håndbold,26,30,1438.8907904143553,1788.9699134990476,1436.6521196821782,1791.2085842312247,-2.2386707321771695,2.2386707321771695
Skjern Håndbold,Bjerringbro-Silkeborg,33,27,1618.1805028224394,1663.8478920834968,1624.827714962025,1657.2006799439112,6.647212139585764,-6.647212139585764
Nordsjælland Håndbold,TTH Holstebro,29,29,1326.4426174161129,1544.5504898090696,1328.9868296723146,1542.006277552868,2.544212256201673,-2.5442122562016722
Ribe-Esbjerg HH,Aalborg Håndbold,33,33,1436.6521196821782,1791.2085842312247,1441.4886682866022,1786.3720356268007,4.83654860442398,-4.83654860442398
Skanderborg Aarhus Håndbold,Bjerringbro-Silkeborg,23,33,1524.958672574179,1657.2006799439112,1519.0603382979905,1663.0990142200997,-5.898334276188501,5.898334276188501
Aalborg Håndbold,Skjern Håndbold,35,27,1786.3720356268007,1624.827714962025,1789.5380910396325,1621.6616595491932,3.1660554128317706,-3.1660554128317706
GOG,Bjerringbro-Silkeborg,30,27,2771.500456493861,1689.840599365697,2771.500456493861,1689.840599365697,0.0,0.0
KIF Kolding,Ribe-Esbjerg HH,31,31,1395.461631420768,1441.4886682866022,1395.1148856401142,1441.8354140672561,-0.3467457806539873,0.3467457806539873
Lemvig-Thyborøn Håndbold,Team Sydhavsøerne,32,24,1372.3246387738584,1350.0,1377.8295848424575,1344.495053931401,5.504946068599178,-5.504946068599178
Skanderborg Aarhus Håndbold,Fredericia Håndboldklub,24,26,1519.0603382979905,1470.1509303072762,1510.1186602437465,1479.0926083615202,-8.941678054243999,8.941678054243999
Lemvig-Thyborøn Håndbold,TTH Holstebro,23,26,1377.8295848424575,1542.006277552868,1372.4677532799924,1547.368109115333,-5.361831562465106,5.361831562465105
Bjerringbro-Silkeborg,GOG,33,35,1715.0960533570103,2782.9415621432386,1715.0960533570103,2782.9415621432386,0.0,0.0
Nordsjælland Håndbold,Aalborg Håndbold,25,31,1328.9868296723146,1789.5380910396325,1328.9868296723146,1789.5380910396325,0.0,0.0
Skanderborg Aarhus Håndbold,Fredericia Håndboldklub,33,25,1510.1186602437465,1479.0926083615202,1515.477422572125,1473.7338460331416,5.358762328378599,-5.358762328378599
Nordsjælland Håndbold,GOG,31,34,1346.4312152279294,2789.95522080425,1346.4312152279294,2789.95522080425,0.0,0.0
Lemvig-Thyborøn Håndbold,Mors-Thy Håndbold,26,29,1372.4677532799924,1409.539200588178,1364.9705535947699,1417.0364002734004,-7.497199685222485,7.497199685222485
KIF Kolding,TTH Holstebro,24,23,1395.1148856401142,1547.368109115333,1403.552739794498,1538.9302549609492,8.437854154383675,-8.437854154383675
Lemvig-Thyborøn Håndbold,SønderjyskE Herrer,23,18,1364.9705535947699,1523.5002238567922,1373.5138520551718,1514.9569253963903,8.543298460401974,-8.543298460401974
Mors-Thy Håndbold,Ribe-Esbjerg HH,33,25,1417.0364002734004,1441.8354140672561,1423.3330237051373,1435.5387906355193,6.2966234317367755,-6.2966234317367755
Skjern Håndbold,HC Midtjylland,28,23,1621.6616595491932,1299.3604227294188,1621.6616595491932,1299.3604227294188,0.0,0.0
Mors-Thy Håndbold,Nordsjælland Håndbold,29,29,1423.3330237051373,1346.4312152279294,1420.9210733227203,1348.8431656103464,-2.4119503824170927,2.4119503824170927
Skjern Håndbold,TTH Holstebro,33,28,1621.6616595491932,1538.9302549609492,1626.1517719521107,1534.4401425580318,4.4901124029175,-4.4901124029175
