match,time,action,position,team,home_score,away_score,base_weight,time_mult,score_mult,pos_mult,context_mult,total_weight,elite_status,elite_multiplier,rating_change,old_rating,new_rating,goalkeeper_penalty,player_name,season,league,action_type
TTH Holstebro vs SAH,58.01,Mål,PL,SAH,33,24,65,1.8,0.9,1.0,1.7500000000000002,184.275,NORMAL,1.0,1.4742000000000002,1350.553201600001,1352.0274016000012,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH,59.25,Skud blokeret,PL,SAH,34,24,-8,1.8,0.9,1.0,1.4400000000000002,-18.6624,NORMAL,1.0,-0.14929920000000002,1352.0274016000012,1351.8781024000011,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEUTRAL
TTH Holstebro vs SAH,9.54,Mål på straffe,PL,SAH,2,4,60,1.0,1.5,1.0,1.1500000000000001,103.50000000000001,NORMAL,1.0,0.8280000000000002,1339.4799096000013,1340.3079096000013,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,1.36,Skud reddet,HB,SAH,0,0,70,1.0,1.7,1.0,1.3000000000000003,154.70000000000005,NORMAL,1.0,1.2376000000000005,1200.0,1201.2376,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,12.01,Skud reddet,PL,SAH,4,5,70,1.0,1.5,1.0,1.225,128.625,NORMAL,1.0,1.029,1201.1647,1202.1937,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,12.49,Mål,PL,SAH,5,6,65,1.0,1.5,1.0,1.225,119.43750000000001,NORMAL,1.0,0.9555000000000001,1202.1937,1203.1492,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,14.17,Mål,ST,SAH,6,7,65,1.0,1.5,1.0,1.225,119.43750000000001,NORMAL,1.0,0.9555000000000001,1203.1492,1204.1047,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,19.04,Udvisning,PL,SAH,8,8,-45,1.0,1.7,1.0,1.32,-100.98,NORMAL,1.0,-0.80784,1204.1047,1203.2968600000002,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TTH Holstebro vs SAH – Skanderborg AGF,23.33,Mål på straffe,PL,SAH,9,11,60,1.0,1.5,1.0,1.1500000000000001,103.50000000000001,NORMAL,1.0,0.8280000000000002,1203.2968600000002,1204.1248600000001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,25.21,Straffekast reddet,PL,SAH,10,11,120,1.4,1.5,1.0,1.3250000000000002,333.90000000000003,NORMAL,1.0,2.6712000000000002,1204.1248600000001,1206.7960600000001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,25.25,Mål,ST,SAH,10,12,65,1.4,1.5,1.0,1.2500000000000002,170.62500000000003,NORMAL,1.0,1.3650000000000002,1206.7960600000001,1208.1610600000001,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,27.27,Mål,PL,SAH,12,13,65,1.4,1.5,1.0,1.3250000000000002,180.8625,NORMAL,1.0,1.4469,1208.1610600000001,1209.60796,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,28.55,Mål,ST,SAH,13,14,65,1.6,1.5,1.0,1.3750000000000002,214.50000000000003,NORMAL,1.0,1.7160000000000002,1209.60796,1211.32396,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,30.00,Skud reddet,HB,SAH,13,14,70,1.6,1.5,1.0,1.3750000000000002,231.00000000000003,NORMAL,1.0,1.8480000000000003,1211.32396,1213.17196,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,32.25,Regelfejl,PL,SAH,13,15,-22,1.0,1.5,1.0,1.1700000000000002,-38.61000000000001,NORMAL,1.0,-0.30888000000000004,1213.17196,1212.8630799999999,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEGATIVE
TTH Holstebro vs SAH – Skanderborg AGF,35.43,Tilkendt straffe,PL,SAH,15,17,25,1.0,1.5,1.0,1.1500000000000001,43.12500000000001,NORMAL,1.0,0.3450000000000001,1212.8630799999999,1213.2080799999999,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,39.20,Mål,PL,SAH,17,20,65,1.0,1.2,1.0,1.075,83.85,NORMAL,1.0,0.6708,1213.2080799999999,1213.87888,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,41.34,Mål,PL,SAH,19,21,65,1.2,1.5,1.0,1.2000000000000002,140.40000000000003,NORMAL,1.0,1.1232000000000002,1213.87888,1215.00208,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,45.15,Skud reddet,PL,SAH,20,23,70,1.5,1.2,1.0,1.2000000000000002,151.20000000000002,NORMAL,1.0,1.2096000000000002,1215.00208,1216.21168,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,47.49,Mål,PL,SAH,22,25,65,1.5,1.2,1.0,1.2000000000000002,140.40000000000003,NORMAL,1.0,1.1232000000000002,1216.21168,1217.3348799999999,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
TTH Holstebro vs SAH – Skanderborg AGF,5.21,Skud på stolpe,PL,SAH,1,2,-5,1.0,1.5,1.0,1.215,-9.1125,NORMAL,1.0,-0.0729,1201.2376,1201.1647,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,NEUTRAL
TTH Holstebro vs SAH – Skanderborg AGF,57.01,Mål på straffe,PL,SAH,25,29,60,2.4,1.2,1.0,1.4250000000000003,246.24,NORMAL,1.0,1.9699200000000001,1217.3348799999999,1219.3048,False,MORTEN HEMPEL JENSEN,2023-2024,Herreliga,POSITIVE
