season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2018-2019,Mathilde SØRENSEN,1200.0,1210.2,10.2,7,VF,Venstre fløj,False,NORMAL,1.008,8,1.457142857142857,NORMAL
2018-2019,Frederik Kjær ANDERSSON,1200.0,1210.0,10.0,5,MV,Målvogter,True,NORMAL,1.008,6,2.0,NORMAL
2018-2019,Nanna Hinnerfeldt ANDERSENAssist,1200.0,1209.4,9.4,7,ST,Streg,False,NORMAL,1.007,9,1.342857142857143,NORMAL
2018-2019,Line SKAK,1200.0,1208.9,8.9,6,ST,Streg,False,NORMAL,1.006,11,1.4833333333333334,NORMAL
2018-2019,Siw AABECH,1200.0,1208.9,8.9,9,VF,Venstre fløj,False,NORMAL,1.002,16,0.9888888888888889,NORMAL
2018-2019,Christina HAAHR,1200.0,1208.4,8.4,2,PL,Playmaker,False,NORMAL,1.006,13,4.2,NORMAL
2018-2019,Nicolai Koch HANSEN,1200.0,1207.9,7.9,3,VB,Venstre back,False,NORMAL,1.007,13,2.6333333333333333,NORMAL
2018-2019,Malte JUSTESEN,1200.0,1207.7,7.7,5,VF,Venstre fløj,False,NORMAL,1.008,6,1.54,NORMAL
2018-2019,Amit IZAK,1200.0,1207.7,7.7,8,PL,Playmaker,False,NORMAL,1.003,11,0.9625,NORMAL
2018-2019,Sebastian FRANDSEN,1200.0,1207.4,7.4,3,MV,Målvogter,True,NORMAL,1.017,3,2.466666666666667,NORMAL
2018-2019,Isabella JACOBSEN,1200.0,1207.2,7.2,9,VB,Venstre back,False,NORMAL,1.002,17,0.8,NORMAL
2018-2019,Nicolas Lundbye KRISTIANSEN16,1200.0,1207.1,7.1,4,ST,Streg,False,NORMAL,1.005,7,1.775,NORMAL
2018-2019,Mathilde ORKILD,1200.0,1207.0,7.0,7,HF,Højre fløj,False,NORMAL,1.005,9,1.0,NORMAL
2018-2019,Rut JONSDOTTIR,1200.0,1206.9,6.9,4,HF,Højre fløj,False,NORMAL,1.008,6,1.725,NORMAL
2018-2019,Louise SØNDERGAARD,1200.0,1206.8,6.8,2,HB,Højre back,False,NORMAL,1.001,14,3.4,NORMAL
2018-2019,Maja Eiberg JØRGENSEN,1200.0,1206.7,6.7,4,ST,Streg,False,NORMAL,1.005,8,1.675,NORMAL
2018-2019,Jenny KARLSSON,1200.0,1206.5,6.5,3,PL,Playmaker,False,NORMAL,1.004,18,2.1666666666666665,NORMAL
2018-2019,Jonathan Mosbæk Tønning WÜRTZ,1200.0,1206.3,6.3,5,PL,Playmaker,False,NORMAL,1.003,10,1.26,NORMAL
2018-2019,Maria Mose VESTERGAARD,1200.0,1206.1,6.1,4,VF,Venstre fløj,False,NORMAL,1.006,7,1.525,NORMAL
2018-2019,Sofie BARDRUM,1200.0,1206.0,6.0,5,ST,Streg,False,NORMAL,1.007,7,1.2,NORMAL
2018-2019,Kristian SAEVERÅS,1200.0,1205.9,5.9,4,MV,Målvogter,True,NORMAL,1.009,4,1.475,NORMAL
2018-2019,Johan Thesbjerg KOFOED,1200.0,1205.7,5.7,1,PL,Playmaker,False,NORMAL,1.007,8,5.7,NORMAL
2018-2019,Felix KASCH,1200.0,1205.7,5.7,1,PL,Playmaker,False,NORMAL,1.006,11,5.7,NORMAL
2018-2019,Katja RYESBERG,1200.0,1205.7,5.7,11,VF,Venstre fløj,False,NORMAL,1.002,14,0.5181818181818182,NORMAL
2018-2019,Naja Nissen KRISTENSEN,1200.0,1205.7,5.7,13,VF,Venstre fløj,False,NORMAL,1.006,19,0.43846153846153846,NORMAL
2018-2019,Sofie Hartung SLETSKOV,1200.0,1205.2,5.2,8,PL,Playmaker,False,NORMAL,1.004,10,0.65,NORMAL
2018-2019,Marit Malm FRAFJORD,1200.0,1205.0,5.0,6,ST,Streg,False,NORMAL,1.003,10,0.8333333333333334,NORMAL
2018-2019,Celine Lundbye KRISTIANSEN12,1200.0,1205.0,5.0,4,HF,Højre fløj,False,NORMAL,1.008,4,1.25,NORMAL
2018-2019,Marie WALL,1200.0,1204.9,4.9,5,VF,Venstre fløj,False,NORMAL,1.003,10,0.9800000000000001,NORMAL
2018-2019,Daniel Astrup PEDERSEN,1200.0,1204.6,4.6,5,ST,Streg,False,NORMAL,1.006,5,0.9199999999999999,NORMAL
2018-2019,Casper CHRISTENSEN,1200.0,1204.5,4.5,4,VB,Venstre back,False,NORMAL,1.002,9,1.125,NORMAL
2018-2019,Steffan KJER HØI,1200.0,1204.4,4.4,6,HF,Højre fløj,False,NORMAL,1.004,7,0.7333333333333334,NORMAL
2018-2019,Kamilla BRUUS,1200.0,1204.3,4.3,5,ST,Streg,False,NORMAL,1.004,6,0.86,NORMAL
2018-2019,Kristianna Henneberg JOENSEN,1200.0,1204.3,4.3,3,VF,Venstre fløj,False,NORMAL,1.004,7,1.4333333333333333,NORMAL
2018-2019,Rikke ENEVOLDSEN,1200.0,1204.2,4.2,1,ST,Streg,False,NORMAL,1.007,4,4.2,NORMAL
2018-2019,Martina THÖRN,1200.0,1204.1,4.1,8,MV,Målvogter,True,NORMAL,1.005,9,0.5125,NORMAL
2018-2019,Rasmus BERTELSEN,1200.0,1204.1,4.1,8,PL,Playmaker,False,NORMAL,1.003,10,0.5125,NORMAL
2018-2019,Mikkel TØNNERS,1200.0,1204.0,4.0,5,MV,Målvogter,True,NORMAL,1.005,6,0.8,NORMAL
2018-2019,Celine Lundbye KRISTIANSEN32,1200.0,1204.0,4.0,2,ST,Streg,False,NORMAL,1.008,3,2.0,NORMAL
2018-2019,Emil BLIGAARD,1200.0,1204.0,4.0,3,HF,Højre fløj,False,NORMAL,1.004,6,1.3333333333333333,NORMAL
2018-2019,Tess WESTER,1200.0,1203.9,3.9,18,MV,Målvogter,True,NORMAL,0.998,29,0.21666666666666667,NORMAL
2018-2019,Mille EISENHART,1200.0,1203.8,3.8,5,PL,Playmaker,False,NORMAL,1.005,7,0.76,NORMAL
2018-2019,Mirja Lyngsø JENSEN,1200.0,1203.8,3.8,3,ST,Streg,False,NORMAL,1.009,3,1.2666666666666666,NORMAL
2018-2019,Mads Byskov Høj JENSEN,1200.0,1203.8,3.8,5,HB,Højre back,False,NORMAL,1.003,11,0.76,NORMAL
2018-2019,Oliver Amnitzbøll NORLYK,1200.0,1203.8,3.8,4,HB,Højre back,False,NORMAL,1.004,7,0.95,NORMAL
2018-2019,Jenny CARLSON,1200.0,1203.6,3.6,3,PL,Playmaker,False,NORMAL,1.003,12,1.2,NORMAL
2018-2019,Jesper SØRENSEN,1200.0,1203.6,3.6,4,MV,Målvogter,True,NORMAL,1.003,6,0.9,NORMAL
2018-2019,Thor CHRISTENSEN,1200.0,1203.4,3.4,2,ST,Streg,False,NORMAL,1.0,2,1.7,NORMAL
2018-2019,Jacob KÜHNE,1200.0,1203.3,3.3,5,PL,Playmaker,False,NORMAL,1.0,10,0.6599999999999999,NORMAL
2018-2019,Celine Lundbye KRISTIANSEN22,1200.0,1203.2,3.2,2,VF,Venstre fløj,False,NORMAL,1.007,3,1.6,NORMAL
2018-2019,Rikke Marie GRANLUND,1200.0,1203.1,3.1,8,MV,Målvogter,True,NORMAL,0.999,10,0.3875,NORMAL
2018-2019,Rune OHM,1200.0,1203.0,3.0,3,HB,Højre back,False,NORMAL,1.004,6,1.0,NORMAL
2018-2019,Mikkel Sandholm MORTENSENAssist,1200.0,1203.0,3.0,2,HF,Højre fløj,False,NORMAL,1.0,2,1.5,NORMAL
2018-2019,Line Mai Nørgaard HOUGAARDA,1200.0,1203.0,3.0,1,HF,Højre fløj,False,NORMAL,1.0,1,3.0,NORMAL
2018-2019,Nicklas Bertram SELVIG,1200.0,1202.9,2.9,3,PL,Playmaker,False,NORMAL,1.005,4,0.9666666666666667,NORMAL
2018-2019,Natasja CLAUSEN,1200.0,1202.9,2.9,4,MV,Målvogter,True,NORMAL,1.004,5,0.725,NORMAL
2018-2019,Celine Lundbye KRISTIANSEN24,1200.0,1202.8,2.8,2,ST,Streg,False,NORMAL,1.0,2,1.4,NORMAL
2018-2019,Mads HOXER,1200.0,1202.8,2.8,2,HF,Højre fløj,False,NORMAL,1.006,3,1.4,NORMAL
2018-2019,Mick Engelhardt SCHUBERT,1200.0,1202.6,2.6,1,VF,Venstre fløj,False,NORMAL,1.0,2,2.6,NORMAL
2018-2019,Maja Edling LAURITSEN,1200.0,1202.5,2.5,2,VF,Venstre fløj,False,NORMAL,1.0,2,1.25,NORMAL
2018-2019,Ilda KEPIC,1200.0,1202.5,2.5,6,PL,Playmaker,False,NORMAL,1.002,9,0.4166666666666667,NORMAL
2018-2019,Nikolaj A NIELSEN,1200.0,1202.5,2.5,2,ST,Streg,False,NORMAL,1.0,2,1.25,NORMAL
2018-2019,Ingvild Kristiansen BAKKERUD16,1200.0,1202.5,2.5,2,ST,Streg,False,NORMAL,1.005,3,1.25,NORMAL
2018-2019,Othilia Brøndum CHRISTENSEN12,1200.0,1202.3,2.3,1,VF,Venstre fløj,False,NORMAL,1.0,1,2.3,NORMAL
2018-2019,Line Mai Nørgaard HOUGAARDAssist,1200.0,1202.3,2.3,1,HF,Højre fløj,False,NORMAL,1.0,1,2.3,NORMAL
2018-2019,Simone RASMUSSEN,1200.0,1202.3,2.3,1,PL,Playmaker,False,NORMAL,1.005,3,2.3,NORMAL
2018-2019,Pernille JOHANNSEN,1200.0,1202.2,2.2,2,HF,Højre fløj,False,NORMAL,1.0,2,1.1,NORMAL
2018-2019,Othilia Brøndum CHRISTENSEN16,1200.0,1202.2,2.2,1,VF,Venstre fløj,False,NORMAL,1.0,2,2.2,NORMAL
2018-2019,Jens FREDSGAARD,1200.0,1202.2,2.2,2,MV,Målvogter,True,NORMAL,1.003,4,1.1,NORMAL
2018-2019,Signe GEORGI,1200.0,1202.0,2.0,1,VF,Venstre fløj,False,NORMAL,1.0,1,2.0,NORMAL
2018-2019,Althea REINHARDT,1200.0,1201.9,1.9,6,MV,Målvogter,True,NORMAL,0.998,7,0.31666666666666665,NORMAL
2018-2019,Kristian LARSEN,1200.0,1201.9,1.9,1,VF,Venstre fløj,False,NORMAL,1.004,3,1.9,NORMAL
2018-2019,Othilia Brøndum CHRISTENSEN1,1200.0,1201.8,1.8,1,VF,Venstre fløj,False,NORMAL,1.0,1,1.8,NORMAL
2018-2019,Karen NØRGAARD,1200.0,1201.7,1.7,1,HF,Højre fløj,False,NORMAL,1.0,2,1.7,NORMAL
2018-2019,Arlinda HAJDARI,1200.0,1201.6,1.6,3,HB,Højre back,False,NORMAL,1.002,5,0.5333333333333333,NORMAL
2018-2019,Hanne NIELSEN,1200.0,1201.6,1.6,3,ST,Streg,False,NORMAL,1.003,3,0.5333333333333333,NORMAL
2018-2019,Mathilde PAPE,1200.0,1201.6,1.6,2,VF,Venstre fløj,False,NORMAL,1.003,3,0.8,NORMAL
2018-2019,Claus VINDING,1200.0,1201.6,1.6,1,VF,Venstre fløj,False,NORMAL,1.0,1,1.6,NORMAL
2018-2019,Liv POULSEN,1200.0,1201.5,1.5,1,HF,Højre fløj,False,NORMAL,1.0,2,1.5,NORMAL
2018-2019,Aljosa REZAR,1200.0,1201.5,1.5,2,MV,Målvogter,True,NORMAL,1.0,2,0.75,NORMAL
2018-2019,Anne Kjelstrup HYKKELBJERG,1200.0,1201.5,1.5,1,ST,Streg,False,NORMAL,1.0,1,1.5,NORMAL
2018-2019,Kasper Fruerlund KRISTIANSENAssist,1200.0,1201.3,1.3,1,HF,Højre fløj,False,NORMAL,1.0,1,1.3,NORMAL
2018-2019,Andrea Ulrikka Aagot HANSENAssist,1200.0,1201.3,1.3,1,HF,Højre fløj,False,NORMAL,1.0,1,1.3,NORMAL
2018-2019,Mikkel Sandholm MORTENSEN,1200.0,1201.3,1.3,2,HF,Højre fløj,False,NORMAL,1.0,2,0.65,NORMAL
2018-2019,Aleksander SELMAR,1200.0,1201.3,1.3,1,ST,Streg,False,NORMAL,1.0,2,1.3,NORMAL
2018-2019,Louise Marie ENGSTRØM,1200.0,1201.3,1.3,2,ST,Streg,False,NORMAL,1.003,3,0.65,NORMAL
2018-2019,Nadia CHAHADE,1200.0,1201.3,1.3,2,MV,Målvogter,True,NORMAL,1.0,2,0.65,NORMAL
2018-2019,Kamilla LARSEN,1200.0,1201.3,1.3,2,ST,Streg,False,NORMAL,1.0,2,0.65,NORMAL
2018-2019,Henrik NORDLANDER,1200.0,1201.1,1.1,1,MV,Målvogter,True,NORMAL,1.0,1,1.1,NORMAL
2018-2019,Mathilde Dahl SCHÆFER,1200.0,1201.1,1.1,3,ST,Streg,False,NORMAL,1.001,4,0.3666666666666667,NORMAL
2018-2019,Mette Katrine KLOSTERMANN,1200.0,1201.1,1.1,1,ST,Streg,False,NORMAL,1.0,1,1.1,NORMAL
2018-2019,Anne Kjelstrup HYKKELBJERGAssist,1200.0,1201.1,1.1,1,ST,Streg,False,NORMAL,1.0,1,1.1,NORMAL
2018-2019,Ananda POULSEN,1200.0,1201.0,1.0,1,ST,Streg,False,NORMAL,1.0,1,1.0,NORMAL
2018-2019,Søren Haagen ANDREASEN,1200.0,1201.0,1.0,1,MV,Målvogter,True,NORMAL,1.0,1,1.0,NORMAL
2018-2019,Aleksander Selmar PEDERSEN12,1200.0,1201.0,1.0,1,VF,Venstre fløj,False,NORMAL,1.0,1,1.0,NORMAL
2018-2019,Ingvild Kristiansen BAKKERUD12,1200.0,1200.9,0.9,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.9,NORMAL
2018-2019,Othilia Brøndum CHRISTENSEN33,1200.0,1200.9,0.9,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.9,NORMAL
2018-2019,Naja FRØKJÆR-JENSEN,1200.0,1200.9,0.9,1,ST,Streg,False,NORMAL,1.0,1,0.9,NORMAL
2018-2019,Mads KALSTRUP,1200.0,1200.8,0.8,1,ST,Streg,False,NORMAL,1.0,1,0.8,NORMAL
2018-2019,Simone Hebsgaard RASMUSSEN1,1200.0,1200.8,0.8,1,ST,Streg,False,NORMAL,1.0,1,0.8,NORMAL
2018-2019,Celine Lundbye KRISTIANSEN33,1200.0,1200.8,0.8,1,ST,Streg,False,NORMAL,1.0,1,0.8,NORMAL
2018-2019,Jonas Neve BYRRESEN,1200.0,1200.8,0.8,2,ST,Streg,False,NORMAL,1.0,2,0.4,NORMAL
2018-2019,Camilla PYTLICK,1200.0,1200.8,0.8,1,ST,Streg,False,NORMAL,1.0,1,0.8,NORMAL
2018-2019,Christian Sabroe HOLM,1200.0,1200.8,0.8,1,VF,Venstre fløj,False,NORMAL,1.0,2,0.8,NORMAL
2018-2019,Katharina Lyngsø JENSEN,1200.0,1200.8,0.8,1,ST,Streg,False,NORMAL,1.0,1,0.8,NORMAL
2018-2019,Simon Rønnest SKADHAUGE,1200.0,1200.7,0.7,1,VB,Venstre back,False,NORMAL,1.0,1,0.7,NORMAL
2018-2019,Stine Bonde AAGAARD,1200.0,1200.7,0.7,1,MV,Målvogter,True,NORMAL,1.0,2,0.7,NORMAL
2018-2019,Jeppe Månson CIESLAK,1200.0,1200.7,0.7,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.7,NORMAL
2018-2019,Simon Bogetoft PYTLICK,1200.0,1200.7,0.7,1,VB,Venstre back,False,NORMAL,1.0,1,0.7,NORMAL
2018-2019,Henriette Vinther Holm SØRENSEN,1200.0,1200.7,0.7,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.7,NORMAL
2018-2019,Line BRUUN,1200.0,1200.6,0.6,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.6,NORMAL
2018-2019,Ingvild Kristiansen BAKKERUDR,1200.0,1200.6,0.6,1,VB,Venstre back,False,NORMAL,1.0,1,0.6,NORMAL
2018-2019,Anne-Sofie Filtenborg NIELSENAssist,1200.0,1200.6,0.6,1,ST,Streg,False,NORMAL,1.0,1,0.6,NORMAL
2018-2019,11,1200.0,1200.5,0.5,1,ST,Streg,False,NORMAL,1.0,1,0.5,NORMAL
2018-2019,Malou Neve BRYNILDSEN,1200.0,1200.5,0.5,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.5,NORMAL
2018-2019,Kasper Fruerlund KRISTIANSEN,1200.0,1200.5,0.5,1,HF,Højre fløj,False,NORMAL,1.0,1,0.5,NORMAL
2018-2019,Jonas SALMUELSSON,1200.0,1200.5,0.5,1,HF,Højre fløj,False,NORMAL,1.0,1,0.5,NORMAL
2018-2019,Cornelius KRAGH,1200.0,1200.5,0.5,1,VB,Venstre back,False,NORMAL,1.001,3,0.5,NORMAL
2018-2019,Nicolas Lundbye KRISTIANSENAssist,1200.0,1200.4,0.4,1,HB,Højre back,False,NORMAL,1.0,1,0.4,NORMAL
2018-2019,Cecilie THOMSEN,1200.0,1200.3,0.3,3,PL,Playmaker,False,NORMAL,1.0,4,0.09999999999999999,NORMAL
2018-2019,Amanda DAHL,1200.0,1200.3,0.3,4,PL,Playmaker,False,NORMAL,1.001,4,0.075,NORMAL
2018-2019,Ingvild Kristiansen BAKKERUDRetur,1200.0,1200.2,0.2,4,PL,Playmaker,False,NORMAL,1.0,5,0.05,NORMAL
2018-2019,Rikke TORNBJERG,1200.0,1200.2,0.2,1,VB,Venstre back,False,NORMAL,1.0,4,0.2,NORMAL
2018-2019,Rebecca Philmann SØNDERSKOV,1200.0,1200.0,-0.0,1,PL,Playmaker,False,NORMAL,1.0,1,-0.0,NORMAL
2018-2019,Mads Kjeldgaard ANDERSEN Retur,1200.0,1200.0,-0.0,1,PL,Playmaker,False,NORMAL,1.0,1,-0.0,NORMAL
2018-2019,Rasmus Sylvester MØRUP,1200.0,1199.9,-0.1,1,VF,Venstre fløj,False,NORMAL,1.0,1,-0.1,NORMAL
2018-2019,Nicklas HAMMER,1200.0,1199.9,-0.1,1,VF,Venstre fløj,False,NORMAL,1.0,1,-0.1,NORMAL
2018-2019,Maria Reventlov HUSTED,1200.0,1199.9,-0.1,1,HF,Højre fløj,False,NORMAL,1.0,1,-0.1,NORMAL
2018-2019,Stine BROLØS,1200.0,1199.8,-0.2,1,MV,Målvogter,True,NORMAL,1.0,1,-0.2,NORMAL
2018-2019,Amalie MILLING,1200.0,1199.7,-0.3,1,MV,Målvogter,True,NORMAL,1.0,1,-0.3,NORMAL
2018-2019,Josephine NORDSTRØM,1200.0,1199.7,-0.3,1,MV,Målvogter,True,NORMAL,1.0,1,-0.3,NORMAL
2018-2019,Kristian ASMUSSEN,1200.0,1199.6,-0.4,1,MV,Målvogter,True,NORMAL,1.0,1,-0.4,NORMAL
2018-2019,Anne-Sofie ERNSTRØM,1200.0,1199.5,-0.5,1,MV,Målvogter,True,NORMAL,1.0,1,-0.5,NORMAL
2018-2019,Mads Emil Bayer LENBROCH,1200.0,1199.5,-0.5,1,VF,Venstre fløj,False,NORMAL,1.0,1,-0.5,NORMAL
2018-2019,Sara KECECI,1200.0,1199.5,-0.5,1,MV,Målvogter,True,NORMAL,1.0,1,-0.5,NORMAL
2018-2019,Nadia CHAHAD,1200.0,1199.4,-0.6,1,MV,Målvogter,True,NORMAL,1.0,1,-0.6,NORMAL
2018-2019,Christoffer Hoffmann BONDE,1200.0,1199.4,-0.6,1,MV,Målvogter,True,NORMAL,1.0,1,-0.6,NORMAL
2018-2019,Sakura HAUGE,1200.0,1199.3,-0.7,1,MV,Målvogter,True,NORMAL,1.0,1,-0.7,NORMAL
2018-2019,Jessica RYDE,1200.0,1199.3,-0.7,2,MV,Målvogter,True,NORMAL,1.0,2,-0.35,NORMAL
2018-2019,Emilie JACOBSEN,1200.0,1199.2,-0.8,2,MV,Målvogter,True,NORMAL,1.0,2,-0.4,NORMAL
2018-2019,Anna KRISTENSEN,1200.0,1199.2,-0.8,12,MV,Målvogter,True,NORMAL,1.002,17,-0.06666666666666667,NORMAL
2018-2019,Hanna DAGLUND,1200.0,1199.0,-1.0,2,MV,Målvogter,True,NORMAL,1.0,2,-0.5,NORMAL
2018-2019,Stephanie ANDERSEN,1200.0,1199.0,-1.0,2,MV,Målvogter,True,NORMAL,1.0,2,-0.5,NORMAL
2018-2019,Ditte VIND,1200.0,1198.8,-1.2,4,MV,Målvogter,True,NORMAL,0.998,4,-0.3,NORMAL
2018-2019,Sarah NØRKLIT,1200.0,1198.3,-1.7,11,MV,Målvogter,True,NORMAL,1.0,12,-0.15454545454545454,NORMAL
2018-2019,Rickard FRISK,1200.0,1197.8,-2.2,5,MV,Målvogter,True,NORMAL,0.997,6,-0.44000000000000006,NORMAL
2018-2019,Louise EGESTORP,1200.0,1197.7,-2.3,7,MV,Målvogter,True,NORMAL,0.998,7,-0.32857142857142857,NORMAL
2018-2019,Monika KONGSGAARD,1200.0,1197.7,-2.3,6,MV,Målvogter,True,NORMAL,0.998,6,-0.3833333333333333,NORMAL
2018-2019,Mathilde JUNCKER,1200.0,1197.1,-2.9,8,MV,Målvogter,True,NORMAL,0.998,9,-0.3625,NORMAL
